CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalProfit,ProfitMargin,AggregatorDependence,CostBurden,RevenueQuality,Raw_Scale_Signal,Expansion_Headroom,Cluster,GPI,GPI_Category,Cluster_Label,Recommendation
Burgers,26494,Top Burgers House,Full-service,CBD,0.99,41.87,1466,475,19888.25,446,248,297,18674.02,10383.76,12435.39,0.387959812,0.479524136,0.31,11,3.25,965.25,2635.51,-3314.34,-1842.95,682.64,0.48,0.45,0.25,0.3,61381.0,-1839.0,-0.0299604112021635,0.7,0.8674839480000001,-1.2544424170345871,1451.34,10.89,2,-1.0223633411245976,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25161,Top Burgers Corner,Cafe,West Auckland,1.04,40.42,1119,319,12893.98,360,200,240,14551.2,8084.0,9700.8,0.279486142,0.420557478,0.3,13,3.84,921.6,3867.63,-0.63,-0.35,1988.22,0.4,0.45,0.25,0.3,45230.0,5855.0,0.1294494804333407,0.7,0.70004362,5.232347999115631,1163.76,13.52,1,0.39304951648725456,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,26214,Urban Burgers Corner,Cafe,CBD,0.99,37.88,1694,370,14015.6,596,331,397,22576.48,12538.28,15038.36,0.258535533,0.35665085,0.33,18,5.31,2108.07,5393.39,1237.5,687.27,3678.9,0.28,0.45,0.25,0.3,64169.0,10997.0,0.1713755863423148,0.7,0.615186383,6.491707210646886,1677.06,17.82,0,0.2364851753712262,Medium Potential,Growth Leaders,Expand
Burgers,25528,Lucky Burgers Bistro,QSR,North Shore,1.03,36.79,1652,361,13281.19,581,323,387,21374.99,11883.17,14237.73,0.204108449,0.449127486,0.28,10,2.95,1141.65,4605.44,1427.08,793.37,3795.48,0.28,0.45,0.25,0.3,60777.0,10621.0,0.1747536074501867,0.7,0.653235935,6.42918521809237,1701.56,10.3,0,0.2804265459104095,Medium Potential,Growth Leaders,Expand
Burgers,25973,King Burgers Kitchen,Full-service,West Auckland,1.04,37.44,591,153,5728.32,197,110,131,7375.68,4118.4,4904.64,0.372759494,0.487910197,0.27,13,3.84,503.04,798.13,-963.78,-538.15,180.33,0.35,0.45,0.25,0.3,22127.0,-523.0,-0.0236362814660821,0.7,0.860669691,-0.884942378090116,614.64,13.52,2,-0.2962910291858541,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25730,Top Burgers Eatery,QSR,CBD,0.99,39.64,1809,395,15657.8,636,354,424,25211.04,14032.56,16807.36,0.239658871,0.433120137,0.32,5,1.48,627.52,5123.56,182.05,101.33,4872.2,0.28,0.45,0.25,0.3,71709.0,10279.0,0.1433432344615041,0.7,0.672779008,5.682125814054023,1790.91,4.95,0,-0.5578394622755415,Low Potential,Growth Leaders,Expand
Burgers,26135,King Burgers Tavern,Full-service,CBD,0.99,34.74,1202,395,13722.3,363,202,242,12610.62,7017.48,8407.08,0.380201765,0.464409941,0.31,18,5.31,1285.02,2132.28,-1949.75,-1084.98,21.34,0.49,0.45,0.25,0.3,41757.0,-881.0,-0.0210982589745431,0.7,0.844611706,-0.7329535167756305,1189.98,17.82,2,-0.6036852186935103,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,26380,Classic Burgers Tavern,Full-service,CBD,0.99,39.01,1834,505,19700.05,598,332,399,23327.98,12951.32,15564.99,0.393061459,0.511228195,0.28,11,3.25,1296.75,1885.5,-4299.11,-2386.79,192.98,0.38,0.45,0.25,0.3,71544.0,-4607.0,-0.0643939393939393,0.7,0.904289654,-2.5120075757575755,1815.66,10.89,2,-1.1706834898343963,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25895,Top Burgers Corner,Full-service,West Auckland,1.04,46.39,1073,376,17442.64,314,174,209,14566.46,8071.86,9695.51,0.377299416,0.47225636,0.31,6,1.77,369.93,2624.14,-2324.16,-1287.91,1088.7,0.54,0.45,0.25,0.3,49776.0,101.0,0.0020290903246544,0.7,0.849555776,0.09412950016072,1115.92,6.24,2,-0.5712696794313529,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25330,Urban Burgers Tavern,Ghost Kitchen,North Shore,1.03,44.91,1161,65,2919.15,493,274,329,22140.63,12305.34,14775.39,0.262536823,0.241623855,0.27,17,5.02,1651.58,1447.43,5000.22,2779.03,5674.64,0.06,0.45,0.25,0.3,52141.0,14901.0,0.2857827813045396,0.7,0.504160678,12.834504708386872,1195.83,17.51,0,1.2765139924735567,High Potential,Growth Leaders,Expand
Burgers,25170,Lucky Burgers Tavern,QSR,West Auckland,1.04,46.04,1530,334,15377.36,538,299,359,24769.52,13765.96,16528.36,0.217860503,0.394324672,0.29,12,3.54,1270.86,5963.57,2422.83,1346.51,5139.08,0.28,0.45,0.25,0.3,70441.0,14872.0,0.2111270424894592,0.7,0.612185175,9.720289036214703,1591.2,12.48,0,0.7750402973624035,High Potential,Growth Leaders,Expand
Burgers,25442,Classic Burgers Grill,Cafe,West Auckland,1.04,43.24,1155,318,13750.32,377,209,251,16301.48,9037.16,10853.24,0.264888013,0.398093697,0.3,4,1.18,296.18,4634.11,603.45,334.54,3361.56,0.38,0.45,0.25,0.3,49942.0,8934.0,0.1788875095110328,0.7,0.66298171,7.735095911257058,1201.2,4.16,0,0.14691574772309307,Medium Potential,Growth Leaders,Expand
Burgers,26588,Lucky Burgers Corner,Cafe,West Auckland,1.04,38.95,2083,540,21033.0,694,386,463,27031.3,15034.7,18033.85,0.24857624,0.371197632,0.33,10,2.95,1365.85,7997.3,1357.68,755.13,5491.09,0.35,0.45,0.25,0.3,81133.0,15601.0,0.1922892041462783,0.7,0.619773872,7.489664501497542,2166.32,10.4,0,0.4953397789801135,High Potential,Growth Leaders,Expand
Burgers,25294,Lucky Burgers Tavern,Ghost Kitchen,CBD,0.99,34.43,998,82,2823.26,412,229,275,14185.16,7884.47,9468.25,0.262558715,0.207000499,0.33,9,2.66,731.5,1497.57,2843.28,1580.37,4290.85,0.09,0.45,0.25,0.3,34361.0,10212.0,0.2971974040336428,0.7,0.469559214,10.232506620878322,988.02,8.91,1,0.2551092611860616,Medium Potential,Stable Local Performers,Hold/Stabilize
Burgers,25174,Classic Burgers Corner,Full-service,North Shore,1.03,33.99,1728,544,18490.56,533,296,355,18116.67,10061.04,12066.45,0.383637686,0.547367854,0.32,15,4.43,1572.65,1275.75,-4547.38,-2525.38,-740.13,0.46,0.45,0.25,0.3,58735.0,-6537.0,-0.1112965012343577,0.7,0.93100554,-3.7829680769558185,1779.84,15.45,2,-0.6639506123811107,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25376,Top Burgers House,Ghost Kitchen,South Auckland,1.05,43.85,1531,100,4385.0,644,358,429,28239.4,15698.3,18811.65,0.29566688,0.349170912,0.29,16,4.72,2024.88,1557.39,1840.14,1022.94,4656.31,0.07,0.45,0.25,0.3,67134.0,9077.0,0.1352071975452081,0.7,0.644837792,5.928835612357376,1607.55,16.8,0,0.7304339688343695,High Potential,Growth Leaders,Expand
Burgers,25418,Top Burgers Eatery,Cafe,North Shore,1.03,43.29,1941,593,25670.97,607,337,404,26277.03,14588.73,17489.16,0.239532026,0.372590852,0.27,6,1.77,715.08,9957.18,3097.46,1719.68,6068.57,0.44,0.45,0.25,0.3,84026.0,20843.0,0.2480541737081379,0.7,0.612122878,10.738265179825293,1999.23,6.18,0,0.46944767406587795,High Potential,Growth Leaders,Expand
Burgers,25015,Lucky Burgers Grill,QSR,CBD,0.99,34.71,1299,276,9579.96,460,256,307,15966.6,8885.76,10655.97,0.221846213,0.446916462,0.32,3,0.89,273.23,3173.24,179.42,99.85,3256.42,0.27,0.45,0.25,0.3,45088.0,6709.0,0.1487979063165365,0.7,0.668762675,5.164775328246984,1286.01,2.97,0,-0.6805953158873919,Low Potential,Growth Leaders,Expand
Burgers,26027,Urban Burgers Bistro,Cafe,West Auckland,1.04,38.25,1123,303,11589.75,369,205,246,14114.25,7841.25,9409.5,0.243503914,0.423347631,0.3,13,3.84,944.64,3861.11,467.87,259.93,2190.12,0.37,0.45,0.25,0.3,42955.0,6779.0,0.1578163194040274,0.7,0.666851545,6.03647421720405,1167.92,13.52,1,0.5020513762997274,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,26391,Classic Burgers Bistro,Ghost Kitchen,North Shore,1.03,43.92,805,45,1976.4,342,190,228,15020.64,8344.8,10013.76,0.295922064,0.232905829,0.28,14,4.13,941.64,931.22,2871.53,1595.29,3776.56,0.06,0.45,0.25,0.3,35356.0,9175.0,0.2595033374816156,0.7,0.528827893,11.397386582192556,829.15,14.42,1,0.9715245028735515,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,26514,Lucky Burgers Corner,QSR,West Auckland,1.04,36.38,638,106,3856.28,239,133,160,8694.82,4838.54,5820.8,0.248522783,0.386922581,0.31,17,5.02,803.2,1405.82,474.34,263.96,1318.8,0.2,0.45,0.25,0.3,23210.0,3463.0,0.1492029297716501,0.7,0.635445364,5.428002585092632,663.52,17.68,1,0.6698954996641713,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,26677,Top Burgers Tavern,Cafe,South Auckland,1.05,34.3,1342,333,11421.9,454,252,303,15572.2,8643.6,10392.9,0.216553137,0.409603461,0.29,13,3.84,1163.52,4270.0,1305.63,724.71,2721.8,0.33,0.45,0.25,0.3,46031.0,9022.0,0.1959983489387586,0.7,0.626156598,6.722743368599422,1409.1,13.65,0,0.7433339684984819,High Potential,Growth Leaders,Expand
Burgers,25181,King Burgers Cafe,Full-service,South Auckland,1.05,36.18,2043,594,21490.92,652,362,435,23589.36,13097.16,15738.3,0.370753841,0.519469612,0.28,9,2.66,1157.1,2359.2,-4015.46,-2229.44,570.6,0.41,0.45,0.25,0.3,73916.0,-3315.0,-0.0448482060717571,0.7,0.8902234529999999,-1.622608095676173,2145.15,9.45,2,-0.49225464650861483,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25468,Top Burgers House,Full-service,West Auckland,1.04,32.39,1216,383,12405.37,375,208,250,12146.25,6737.12,8097.5,0.38519335,0.526770381,0.31,3,0.89,222.5,1092.12,-2696.03,-1495.4,490.37,0.46,0.45,0.25,0.3,39386.0,-2609.0,-0.0662418118113035,0.7,0.911963731,-2.1455722845681207,1264.64,3.12,2,-1.0171614573441436,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,26586,King Burgers Bistro,Full-service,West Auckland,1.04,36.69,1582,498,18271.62,488,271,325,17904.72,9942.99,11924.25,0.357282415,0.527841171,0.28,12,3.54,1150.5,2098.98,-2956.49,-1641.82,219.32,0.46,0.45,0.25,0.3,58044.0,-2280.0,-0.0392805457928468,0.7,0.8851235860000001,-1.4412032251395492,1645.28,12.48,2,-0.41823425817554555,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,26141,Lucky Burgers Eatery,Full-service,West Auckland,1.04,34.93,1402,378,13203.54,461,256,307,16102.73,8942.08,10723.51,0.391132952,0.514671806,0.28,9,2.66,816.62,1243.71,-2991.96,-1661.48,193.48,0.37,0.45,0.25,0.3,48972.0,-3216.0,-0.065670178877726,0.7,0.905804758,-2.293859348198971,1458.0800000000002,9.36,2,-0.6918303254502053,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25268,King Burgers Corner,Cafe,CBD,0.99,37.1,904,253,9386.3,293,163,195,10870.3,6047.3,7234.5,0.217014491,0.400262145,0.28,16,4.72,920.4,3592.36,1116.63,621.2,1848.41,0.39,0.45,0.25,0.3,33538.0,7179.0,0.2140556980141928,0.7,0.617276636,7.941466396326556,894.96,15.84,1,0.30862782281810375,Medium Potential,Stable Local Performers,Hold/Stabilize
Burgers,25308,Urban Burgers House,QSR,West Auckland,1.04,44.68,1854,334,14923.12,684,380,456,30561.12,16978.4,20374.08,0.241154741,0.358429965,0.31,15,4.43,2020.08,5975.45,2763.19,1535.11,6138.01,0.22,0.45,0.25,0.3,82837.0,16412.0,0.1981240267030433,0.7,0.599584706,8.852181513091976,1928.16,15.6,0,0.8629133387072869,High Potential,Growth Leaders,Expand
Burgers,25067,Classic Burgers Kitchen,Full-service,CBD,0.99,43.14,1160,343,14797.02,368,204,245,15875.52,8800.56,10569.3,0.358276336,0.504268041,0.31,11,3.25,796.25,2033.93,-2739.23,-1518.49,656.56,0.42,0.45,0.25,0.3,50042.0,-1567.0,-0.0313136964949442,0.7,0.862544377,-1.3508728667918948,1148.4,10.89,2,-1.0308657297856718,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,26241,Top Burgers Eatery,QSR,South Auckland,1.05,38.16,1019,190,7250.4,373,207,249,14233.68,7899.12,9501.84,0.245450911,0.423436921,0.32,12,3.54,881.46,2400.7,158.17,87.78,2264.71,0.23,0.45,0.25,0.3,38885.0,4911.0,0.1262954866915263,0.7,0.668887832,4.819435772148643,1069.95,12.6,1,0.4236754146893135,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,26201,Classic Burgers House,Full-service,South Auckland,1.05,40.9,1340,409,16728.1,419,233,279,17137.1,9529.7,11411.1,0.385463857,0.521124046,0.32,11,3.25,906.75,1562.61,-3883.06,-2159.31,159.18,0.44,0.45,0.25,0.3,54806.0,-4321.0,-0.0788417326570083,0.7,0.906587903,-3.2246268656716417,1407.0,11.55,2,-0.5472867215513837,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25272,Urban Burgers Eatery,QSR,CBD,0.99,32.02,1165,225,7204.5,423,235,282,13544.46,7524.7,9029.64,0.203551977,0.44405027,0.32,8,2.36,665.52,2538.85,438.81,243.78,2516.5,0.24,0.45,0.25,0.3,37303.0,5738.0,0.153821408465807,0.7,0.647602247,4.925361499075143,1153.35,7.92,1,-0.4192523015923131,Low Potential,Stable Local Performers,Hold/Stabilize
Burgers,25192,Lucky Burgers Bistro,Cafe,South Auckland,1.05,43.45,1384,351,15250.95,465,258,310,20204.25,11210.1,13469.5,0.23134802,0.434121697,0.32,9,2.66,824.6,5101.9,293.57,162.89,3681.36,0.34,0.45,0.25,0.3,60135.0,9240.0,0.1536542778747817,0.7,0.6654697169999999,6.676278373659268,1453.2,9.45,0,0.42245261953137064,High Potential,Growth Leaders,Expand
Burgers,25435,Classic Burgers Bistro,QSR,West Auckland,1.04,45.13,1249,225,10154.25,461,256,307,20804.93,11553.28,13854.91,0.213164032,0.396249586,0.33,18,5.31,1630.17,3966.11,1260.5,699.97,3781.37,0.22,0.45,0.25,0.3,56367.0,9708.0,0.1722284315290861,0.7,0.609413618,7.77266911490766,1298.96,18.72,0,0.9100071843596848,High Potential,Growth Leaders,Expand
Burgers,25678,Urban Burgers Eatery,QSR,CBD,0.99,43.24,772,139,6010.36,285,158,190,12323.4,6831.92,8215.6,0.237665633,0.396260367,0.32,12,3.54,672.6,2200.24,567.79,314.77,2334.92,0.22,0.45,0.25,0.3,33381.0,5418.0,0.1623078997034241,0.7,0.633926,7.018193583176059,764.28,11.88,1,-0.07030353966228425,Medium Potential,Stable Local Performers,Hold/Stabilize
Burgers,26286,King Burgers Tavern,QSR,South Auckland,1.05,45.42,1742,337,15306.54,632,351,422,28705.44,15942.42,19167.24,0.218293915,0.417047551,0.28,14,4.13,1742.86,5581.66,2430.16,1349.66,5246.64,0.24,0.45,0.25,0.3,79122.0,14608.0,0.1846262733500164,0.7,0.6353414660000001,8.385725335557748,1829.1,14.7,0,0.8684882164462289,High Potential,Growth Leaders,Expand
Burgers,26246,Lucky Burgers Bistro,QSR,West Auckland,1.04,38.73,1299,276,10689.48,460,256,307,17815.8,9914.88,11890.11,0.268982829,0.391698329,0.27,5,1.48,454.36,3627.14,1234.97,687.29,3580.18,0.27,0.45,0.25,0.3,50310.0,9130.0,0.1814748558934605,0.7,0.660681158,7.028521168753726,1350.96,5.2,0,0.1679195296964482,Medium Potential,Growth Leaders,Expand
Burgers,25399,Urban Burgers Corner,QSR,CBD,0.99,30.37,828,186,5648.82,289,160,193,8776.93,4859.2,5861.41,0.224838664,0.369480476,0.33,13,3.84,741.12,2291.62,664.25,367.75,1636.74,0.29,0.45,0.25,0.3,25146.0,4960.0,0.1972480712638193,0.7,0.59431914,5.990423924282192,819.72,12.87,1,0.0019328891282063415,Medium Potential,Stable Local Performers,Hold/Stabilize
Burgers,26074,Top Burgers Grill,Full-service,North Shore,1.03,36.77,2031,559,20554.43,662,368,442,24341.74,13531.36,16252.34,0.378746073,0.537014341,0.28,16,4.72,2086.24,1731.5,-4765.15,-2648.9,-717.15,0.38,0.45,0.25,0.3,74680.0,-6400.0,-0.0856989823245849,0.7,0.915760414,-3.1511515800749867,2091.93,16.48,2,-0.5160427666666418,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25605,King Burgers Tavern,QSR,North Shore,1.03,43.27,1706,373,16139.71,600,333,400,25962.0,14408.91,17308.0,0.238182747,0.420431646,0.28,6,1.77,708.0,5509.86,1593.69,884.5,5200.7,0.28,0.45,0.25,0.3,73819.0,13189.0,0.1786667389154553,0.7,0.658614393,7.730909792871754,1757.18,6.18,0,0.14365438305297362,Medium Potential,Growth Leaders,Expand
Burgers,25807,Top Burgers Kitchen,Cafe,CBD,0.99,44.33,1736,513,22741.29,550,306,367,24381.5,13564.98,16269.11,0.258666134,0.408973059,0.32,11,3.25,1192.75,7558.31,301.38,167.67,4214.46,0.42,0.45,0.25,0.3,76957.0,12242.0,0.1590758475512299,0.7,0.6676391930000001,7.051832321946022,1718.64,10.89,0,-0.12835028168142934,Medium Potential,Growth Leaders,Expand
Burgers,26050,Top Burgers House,Ghost Kitchen,West Auckland,1.04,32.95,1386,126,4151.7,567,315,378,18682.65,10379.25,12455.1,0.289802646,0.219370783,0.31,13,3.84,1451.52,2037.76,3378.32,1876.84,4661.77,0.1,0.45,0.25,0.3,45669.0,11955.0,0.2617749458056888,0.7,0.5091734290000001,8.625484464297445,1441.44,13.52,0,0.8811647194460517,High Potential,Growth Leaders,Expand
Burgers,25403,Top Burgers Diner,Ghost Kitchen,South Auckland,1.05,34.3,637,57,1955.1,261,145,174,8952.3,4973.5,5968.2,0.27611177,0.269399675,0.3,13,3.84,668.16,888.57,1383.03,768.35,2044.32,0.1,0.45,0.25,0.3,21849.0,5084.0,0.2326879948739072,0.7,0.545511445,7.981198224175018,668.85,13.65,1,0.8967369729365864,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,26578,King Burgers Diner,Cafe,CBD,0.99,38.1,675,159,6057.9,232,129,155,8839.2,4914.9,5905.5,0.222686308,0.359760212,0.33,15,4.43,686.65,2529.5,773.9,430.32,1779.21,0.31,0.45,0.25,0.3,25718.0,5513.0,0.2143634808305467,0.7,0.58244652,8.16724861964383,668.25,14.85,1,0.2694036516852778,Medium Potential,Stable Local Performers,Hold/Stabilize
Burgers,25487,Classic Burgers Grill,QSR,South Auckland,1.05,35.26,1439,259,9132.34,531,295,354,18723.06,10401.7,12482.04,0.200697394,0.353761872,0.31,3,0.89,315.06,4068.83,2537.74,1409.85,5246.2,0.22,0.45,0.25,0.3,50739.0,13263.0,0.2613965588600485,0.7,0.554459266,9.21684266540531,1510.95,3.1500000000000004,0,0.47156428061926337,High Potential,Growth Leaders,Expand
Burgers,25771,Lucky Burgers Corner,Ghost Kitchen,West Auckland,1.04,40.86,660,31,1266.66,283,157,189,11563.38,6415.02,7722.54,0.251700412,0.221080634,0.32,11,3.25,614.25,667.81,2396.15,1329.31,3457.22,0.05,0.45,0.25,0.3,26968.0,7850.0,0.2910857312370216,0.7,0.472781046,11.893762978344704,686.4,11.44,1,1.0215759709312462,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,25327,Urban Burgers Corner,Ghost Kitchen,CBD,0.99,34.39,1281,37,1272.43,560,311,373,19258.4,10695.29,12827.47,0.299884437,0.205399782,0.3,18,5.31,1980.63,629.49,3749.91,2082.54,4365.32,0.03,0.45,0.25,0.3,44054.0,10827.0,0.245766559222772,0.7,0.505284219,8.45191197167113,1268.19,17.82,0,0.5138885426662863,High Potential,Growth Leaders,Expand
Burgers,25813,Urban Burgers Tavern,Cafe,North Shore,1.03,44.37,579,153,6788.61,192,106,128,8519.04,4703.22,5679.36,0.272136336,0.428637852,0.3,13,3.84,491.52,2031.33,-6.6,-3.64,1207.89,0.36,0.45,0.25,0.3,25690.0,3229.0,0.1256909303230829,0.7,0.700774188,5.576906578435188,596.37,13.39,1,0.2871703539958657,Medium Potential,Stable Local Performers,Hold/Stabilize
Burgers,26057,Lucky Burgers Tavern,Full-service,South Auckland,1.05,44.05,966,255,11232.75,320,178,213,14096.0,7840.9,9382.65,0.35517197,0.468937209,0.3,11,3.25,692.25,1975.74,-1749.44,-973.13,958.07,0.36,0.45,0.25,0.3,42552.0,211.0,0.0049586388418875,0.7,0.824109179,0.2184280409851476,1014.3,11.55,2,-0.1645676983346796,Medium Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25976,Lucky Burgers Tavern,Full-service,North Shore,1.03,34.27,1009,336,11514.72,303,168,202,10383.81,5757.36,6922.54,0.35828266,0.518133828,0.3,4,1.18,238.36,1423.03,-1831.88,-1015.69,617.15,0.5,0.45,0.25,0.3,34578.0,-807.0,-0.0233385389554051,0.7,0.8764164879999999,-0.7998117300017352,1039.27,4.12,2,-0.9018140553293914,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25573,Top Burgers Tavern,Cafe,North Shore,1.03,44.39,1946,575,25524.25,617,343,411,27388.63,15225.77,18244.29,0.21225262,0.377365898,0.31,8,2.36,969.96,10474.68,2749.31,1528.39,6517.16,0.42,0.45,0.25,0.3,86383.0,21270.0,0.2462290033918711,0.7,0.589618518,10.93010546056516,2004.38,8.24,0,0.586050389839205,High Potential,Growth Leaders,Expand
Burgers,26573,King Burgers House,Full-service,South Auckland,1.05,34.62,1576,511,17690.82,479,266,320,16582.98,9208.92,11078.4,0.371734362,0.500425458,0.31,6,1.77,566.4,2261.6,-3020.75,-1677.5,849.86,0.48,0.45,0.25,0.3,54561.0,-1587.0,-0.029086710287568,0.7,0.87215982,-1.0069819101556057,1654.8000000000002,6.300000000000001,2,-0.5899317493435869,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25819,Lucky Burgers Cafe,Cafe,CBD,0.99,35.4,799,224,7929.6,259,144,172,9168.6,5097.6,6088.8,0.25784453,0.362598595,0.31,18,5.31,913.32,3009.73,637.74,354.57,1397.73,0.39,0.45,0.25,0.3,28285.0,5400.0,0.1909139119674739,0.7,0.620443125,6.758352483648577,791.01,17.82,1,0.29522913571095155,Medium Potential,Stable Local Performers,Hold/Stabilize
Burgers,25817,Top Burgers House,QSR,West Auckland,1.04,33.88,1496,259,8774.92,557,309,371,18871.16,10468.92,12569.48,0.210763217,0.417573497,0.32,13,3.84,1424.64,3261.32,974.95,540.86,3246.97,0.21,0.45,0.25,0.3,50684.0,8024.0,0.158314260910741,0.7,0.628336714,5.363687159655907,1555.84,13.52,0,0.46490138095098793,High Potential,Growth Leaders,Expand
Burgers,26669,Classic Burgers Cafe,Cafe,CBD,0.99,44.18,844,232,10249.76,275,153,184,12149.5,6759.54,8129.12,0.22939337,0.38555606,0.29,16,4.72,868.48,3946.68,1154.82,642.5,2261.64,0.38,0.45,0.25,0.3,37288.0,8006.0,0.2147071443896159,0.7,0.61494943,9.485761639133234,835.56,15.84,1,0.39790322315587573,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,25538,Top Burgers Cafe,Full-service,CBD,0.99,40.02,1573,473,18929.46,495,275,330,19809.9,11005.5,13206.6,0.382410142,0.535522963,0.33,12,3.54,1168.2,1553.48,-4911.53,-2728.63,-84.38,0.43,0.45,0.25,0.3,62951.0,-6171.0,-0.0980286254388333,0.7,0.917933105,-3.923105590062112,1557.27,11.88,2,-1.273202404648256,Low Potential,Aggregator-dependent Low Margin,Optimize
Burgers,25944,Classic Burgers Corner,Cafe,South Auckland,1.05,33.54,1021,270,9055.8,338,188,225,11336.52,6305.52,7546.5,0.23688017,0.38887672,0.32,10,2.95,663.75,3389.07,614.93,342.03,2160.48,0.36,0.45,0.25,0.3,34244.0,6507.0,0.1900186894054432,0.7,0.62575689,6.373226842658568,1072.05,10.5,1,0.5422767321872125,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,26510,Classic Burgers Grill,Cafe,West Auckland,1.04,42.18,741,148,6242.64,267,148,178,11262.06,6242.64,7508.04,0.233899443,0.445459345,0.33,14,4.13,735.14,2001.65,-105.4,-58.42,1672.25,0.25,0.45,0.25,0.3,31255.0,3510.0,0.112302031674932,0.7,0.679358788,4.736899696048632,770.64,14.56,1,0.38204145956640223,High Potential,Stable Local Performers,Hold/Stabilize
Burgers,25459,Urban Burgers Bistro,QSR,West Auckland,1.04,35.68,1896,414,14771.52,667,370,445,23798.56,13201.6,15877.6,0.229524979,0.440200649,0.29,12,3.54,1575.3,4878.65,958.47,531.69,3668.66,0.28,0.45,0.25,0.3,67649.0,10037.0,0.1483687859391861,0.7,0.669725628,5.29379828231016,1971.84,12.48,0,0.3833287067201513,High Potential,Growth Leaders,Expand
